n    , L1AlgoName                                                     , 2.20   , 2.00   , 2.01   , 2.02   , 1.80   , 1.81    POG         , PAG           , Comment                         , uGT 
282  , L1_IsoTau40er_ETM100                                           , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , #L1TDPG48                       ,     
283  , L1_IsoTau40er_ETMHF80                                          , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , #L1TDPG48                       ,     
284  , L1_IsoTau40er_ETMHF90                                          , 0      , 1      , 0      , 0      , 1      , 0      , Cross       , HIG           , #L1TDPG48 (?)                   ,     
247  , L1_Mu22er2p1_Tau50er2p1                                        , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG103                       , Add 
248  , L1_Mu22er2p1_Tau70er2p1                                        , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
249  , L1_Mu22er2p1_IsoTau28er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
271  , L1_Mu22er2p1_IsoTau30er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
225  , L1_Mu22er2p1_IsoTau32er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
226  , L1_Mu22er2p1_IsoTau33er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
227  , L1_Mu22er2p1_IsoTau34er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
228  , L1_Mu22er2p1_IsoTau35er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
229  , L1_Mu22er2p1_IsoTau36er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
230  , L1_Mu22er2p1_IsoTau38er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       , Add 
285  , L1_Mu22er2p1_IsoTau40er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG103                       ,     
286  , L1_QuadJet36er3p0_IsoTau52er2p1                                , 40     , 30     , 60     , 60     , 20     , 55     , Cross       , HIG           , #L1TDPG48(Prescale)             ,     
287  , L1_ETM80_Jet60_dPhi_Min0p4                                     , 0      , 0      , 0      , 0      , 0      , 0      , Correlation , HIG           , L1TDPG87                        ,     
288  , L1_ETM90_Jet60_dPhi_Min0p4                                     , 0      , 0      , 0      , 0      , 0      , 0      , Correlation , HIG           , L1TDPG87                        ,     
289  , L1_ETM100_Jet60_dPhi_Min0p4                                    , 0      , 0      , 0      , 0      , 1      , 0      , Correlation , HIG           , L1TDPG87                        ,     
290  , L1_ETM110_Jet60_dPhi_Min0p4                                    , 1      , 1      , 1      , 1      , 1      , 1      , Correlation , HIG           , L1TDPG87                        ,     
291  , L1_DoubleJet60er3p0_ETM70                                      , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG87                        ,     
292  , L1_DoubleJet60er3p0_ETM80                                      , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG87                        ,     
293  , L1_DoubleJet60er3p0_ETM90                                      , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , HIG           , L1TDPG87                        ,     
294  , L1_DoubleJet60er3p0_ETM100                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG87                        ,     
295  , L1_DoubleEG_Iso23_10                                           , 0      , 0      , 0      , 0      , 1      , 1      , EG          , HIG           , #Sumit                          ,     
296  , L1_DoubleEG_Iso24_10                                           , 1      , 1      , 1      , 1      , 1      , 1      , EG          , HIG           , #Sumit                          ,     
297  , L1_TripleEG_Iso20_10_5                                         , 0      , 1      , 1      , 1      , 1      , 1      , EG          , HIG           , #Sumit                          ,     
298  , L1_DoubleJet_90_30_DoubleJet30_Mass_Min620                     , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG102                       ,     
299  , L1_DoubleJet_100_30_DoubleJet30_Mass_Min620                    , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG102                       ,     
363  , L1_DoubleJet_100_35_DoubleJet35_Mass_Min620                    , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG102                       ,     
364  , L1_DoubleJet_110_35_DoubleJet35_Mass_Min620                    , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , HIG           , L1TDPG102                       , Add 
365  , L1_DoubleJet_110_40_DoubleJet40_Mass_Min620                    , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , HIG           , L1TDPG102                       , Add 
366  , L1_DoubleJet_115_35_DoubleJet35_Mass_Min620                    , 0      , 1      , 0      , 0      , 1      , 1      , Cross       , HIG           , L1TDPG102                       , Add 
367  , L1_DoubleJet_115_40_DoubleJet40_Mass_Min620                    , 0      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG102                       , Add 
301  , L1_DoubleJet30_Mass_Min400_Mu6                                 , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG|SUS       , L1TDPG102                       ,     
302  , L1_DoubleJet30_Mass_Min400_Mu10                                , 1000   , 1000   , 1000   , 1000   , 1000   , 1000   , Cross       , HIG|SUS       , L1TDPG102 (HLT not ready x1000) ,     
303  , L1_IsoEG18er2p1_IsoTau24er2p1_dR_Min0p3                        , 0      , 0      , 0      , 0      , 0      , 0      , Correlation , HIG           , L1TDPG100                       , Chan
304  , L1_IsoEG20er2p1_IsoTau25er2p1_dR_Min0p3                        , 0      , 0      , 0      , 0      , 1      , 0      , Correlation , HIG           , L1TDPG100                       , Chan
305  , L1_IsoEG22er2p1_IsoTau26er2p1_dR_Min0p3                        , 1      , 1      , 1      , 1      , 1      , 1      , Correlation , HIG           , L1TDPG100                       , Chan
306  , L1_Mu16er2p1_Tau20er2p1                                        , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG82                        ,     
307  , L1_Mu16er2p1_Tau24er2p1                                        , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG82                        ,     
308  , L1_Mu18er2p1_Tau20er2p1                                        , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , HIG           , L1TDPG82                        ,     
309  , L1_Mu18er2p1_Tau24er2p1                                        , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG82                        ,     
310  , L1_Mu18er2p1_IsoTau26er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG82                        ,     
311  , L1_Mu20er2p1_IsoTau26er2p1                                     , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , HIG           , L1TDPG82                        ,     
315  , L1_Mu6_HTT240er                                                , 0      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
316  , L1_Mu6_HTT250er                                                , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,     
317  , L1_Mu15_HTT100er                                               , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
318  , L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30                      , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
319  , L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30                      , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
320  , L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30                      , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
321  , L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30                      , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
322  , L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30                      , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
323  , L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30                   , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
324  , L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30                   , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
325  , L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30                   , 0      , 1      , 0      , 0      , 1      , 1      , Cross       , SUS           ,                                 ,     
326  , L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30                   , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,     
327  , L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30                   , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,     
328  , L1_DoubleMu3_SQ_HTT100er                                       , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
329  , L1_DoubleMu3_SQ_HTT200er                                       , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
330  , L1_DoubleMu3_SQ_HTT220er                                       , 1      , 1      , 0      , 0      , 1      , 1      , Cross       , SUS           ,                                 ,     
331  , L1_DoubleMu3_SQ_HTT240er                                       , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,     
332  , L1_DoubleMu_15_7_SQ                                            , 1      , 1      , 1      , 1      , 1      , 1      , Mu          , SUS           ,                                 ,     
333  , L1_DoubleMu_15_7_SQ_Mass_Min4                                  , 1      , 1      , 1      , 1      , 1      , 1      , Mass        , SUS           ,                                 ,     
334  , L1_TripleMu3_SQ                                                , 1      , 1      , 0      , 0      , 1      , 1      , Mu          , SUS           , #Laurent                        ,     
335  , L1_DoubleEG6_HTT240er                                          , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
336  , L1_DoubleEG6_HTT250er                                          , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
337  , L1_DoubleEG6_HTT270er                                          , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
338  , L1_DoubleEG6_HTT300er                                          , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,     
#538  , L1_DoubleEG8_HTT300er                                          , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SUS           ,                                 ,    
339  , L1_ETMHF70_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
340  , L1_ETMHF75_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
341  , L1_ETMHF80_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
342  , L1_ETMHF85_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 0      , 0      , Cross       , SUS           ,                                 ,     
343  , L1_ETMHF90_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
344  , L1_ETMHF95_Jet60_OR_DoubleJet30                                , 0      , 0      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
345  , L1_ETMHF100_Jet60_OR_DoubleJet30                               , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
346  , L1_ETMHF105_Jet60_OR_DoubleJet30                               , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
347  , L1_ETMHF110_Jet60_OR_DoubleJet30                               , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
348  , L1_ETMHF115_Jet60_OR_DoubleJet30                               , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
349  , L1_ETMHF120_Jet60_OR_DoubleJet30                               , 1      , 1      , 0      , 0      , 1      , 0      , Cross       , SUS           ,                                 ,     
350  , L1_ETMHF70_Jet60_OR_DiJet30woTT28                              , 0      , 0      , 0      ,-1      , 0      , 0      , Cross       , SUS           ,                                 ,     
351  , L1_ETMHF80_Jet60_OR_DiJet30woTT28                              , 0      , 0      , 0      ,-1      , 0      , 0      , Cross       , SUS           ,                                 ,     
352  , L1_ETMHF90_Jet60_OR_DiJet30woTT28                              , 0      , 0      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
353  , L1_ETMHF100_Jet60_OR_DiJet30woTT28                             , 1      , 1      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
354  , L1_ETMHF110_Jet60_OR_DiJet30woTT28                             , 1      , 1      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
355  , L1_ETMHF120_Jet60_OR_DiJet30woTT28                             , 1      , 1      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
356  , L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30                 , 0      , 0      , 0      ,-1      , 0      , 0      , Cross       , SUS           ,                                 ,     
357  , L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30                 , 0      , 0      , 0      ,-1      , 0      , 0      , Cross       , SUS           ,                                 ,     
358  , L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30                 , 0      , 0      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
359  , L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30                , 1      , 1      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
360  , L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30                , 1      , 1      , 0      ,-1      , 1      , 0      , Cross       , SUS           ,                                 ,     
361  , L1_DoubleMu7_SQ_EG7                                            , 1      , 1      , 1      ,-1      , 1      , 1      , Cross       , SUS|SMP       ,                                 ,     
370  , L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4                              , 0      , 1      , 1      ,0      , 1      , 1      , Correlation , BPH           , L1TDPG78                        ,     
371  , L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18                            , 0      , 1      , 1      ,0      , 1      , 1      , Mass        , BPH           , L1TDPG78                        ,     
372  , L1_DoubleMu4_SQ_OS_dR_Max1p2                                   , 0      , 1      , 1      ,0      , 1      , 1      , Correlation , BPH           , L1TDPG78                        ,     
373  , L1_DoubleMu5_SQ_OS_Mass7to18                                   , 1      , 1      , 1      ,0      , 1      , 1      , Mass        , BPH           , L1TDPG78                        ,     
374  , L1_DoubleMu_20_2_SQ_Mass_Max20                                 , 1      , 1      , 1      ,0      , 1      , 1      , Mass        , BPH           , L1TDPG78                        ,     
375  , L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17                   , 0      , 0      , 0      , 0      , 0      , 0      , Mass        , BPH           , L1TDPG78                        ,     
376  , L1_DoubleMu4_OS_EG12                                           , 0      , 1      , 1      , 1      , 1      , 1      , Cross       , BPH           , L1TDPG78                        ,     
377  , L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4                              , 0      , 1      , 1      , 1      , 1      , 1      , Correlation , BPH           , L1TDPG78                        ,     
378  , L1_DoubleMu4p5_SQ_OS_dR_Max1p2                                 , 0      , 1      , 1      , 1      , 1      , 1      , Correlation , BPH           , L1TDPG78                        ,     
379  , L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17                   , 0      , 0      , 0      , 0      , 0      , 0      , Mass        , BPH           , L1TDPG78                        ,     
380  , L1_DoubleMu5_OS_EG12                                           , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , BPH           , L1TDPG78                        ,     
210  , L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17             , 0      , 1      , 1      , 1      , 1      , 1      , Mass        , BPH           , L1TDPG78                        , Add 
211  , L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17               , 1      , 1      , 1      , 1      , 1      , 1      , Mass        , BPH           , L1TDPG78  (bakcup)              , Add 
212  , L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9           , 0      , 1      , 1      , 1      , 1      , 1      , Mass        , BPH           , L1TDPG78                        , Add 
213  , L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9             , 1      , 1      , 1      , 1      , 1      , 1      , Mass        , BPH           , L1TDPG78  (bakcup)              , Add 
214  , L1_DoubleMu0_SQ                                                , 700    , 650    , 650    , 650    , 300    , 500    , Mu          , BPH           , L1TDPG96 (500|650)              , Add 
215  , L1_DoubleMu0_SQ_OS                                             , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
216  , L1_DoubleMu4p5_SQ                                              , 200    , 180    , 180    , 180    , 80     , 120    , Mu          , BPH           , L1TDPG96 (120|180)              , Add 
217  , L1_DoubleMu4p5_SQ_OS                                           , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
218  , L1_DoubleMu4p5er2p0_SQ_OS                                      , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
219  , L1_DoubleMu0er1p5_SQ_OS                                        , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
220  , L1_DoubleMu4_SQ_OS                                             , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
221  , L1_DoubleMu5_SQ_OS                                             , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG96 (Mask for HLT)         , Add 
222  , L1_TripleMu_5_3p5_2p5                                          , 160    , 140    , 140    , 140    , 70     , 70     , Mu          , BPH           , L1TDPG96 (70|140)               , Add 
223  , L1_TripleMu0_OQ                                                , 1000   , 1000   , 1000   , 1000   , 1000   , 1000   , Mu          , BPH           , L1TDPG96 (1000)                 , Add 
224  , L1_TripleMu_5SQ_3SQ_0OQ                                        , 160    , 140    , 140    , 140    , 70     , 70     , Mu          , BPH           , L1TDPG96 (70|140)               , Add 
381  , L1_DoubleMu6_SQ_OS                                             , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG78(included but off)      ,     
231  , L1_DoubleMu8_SQ                                                , 1      , 1      , 1      , 1      , 1      , 1      , Mu          , BPH           , L1TDPG78                        , Add 
232  , L1_TripleMu_5_5_5_OQ_OS                                        , 0      , 0      , 0      , 0      , 0      , 0      , Mu          , BPH           , L1TDPG78                        , Add 
390  , L1_Mu6_DoubleEG17                                              , 1      , 1      , 1      , 1      , 1      , 1      , Cross       , SMP           , L1TDPG81                        ,     
391  , L1_DoubleMu7_EG7                                               , 0      , 0      , 0      , 0      , 1      , 1      , Cross       , SMP           , L1TDPG81                        ,     
#400 , L1_IsolatedBunch                                               ,        , 0      , 0      , 0      ,        ,        , External    , AlCa          ,                                 , Reas
#401 , L1_FirstBunchInTrain                                           ,        , 0      , 0      , 0      ,        ,        , External    ,               ,                                 , Reas
#402 , L1_FirstBunchAfterTrain                                        ,        , 0      , 0      , 0      ,        ,        , External    ,               ,                                 , Reas
#403 , L1_Mu5_EG15                                                    ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#404 , L1_Mu5_EG20                                                    ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#405 , L1_Mu5_IsoEG18                                                 ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#406 , L1_Mu12_EG10                                                   ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#407 , L1_Mu20_EG10                                                   ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#408 , L1_MU20_EG15                                                   ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#409 , L1_Mu20_IsoEG6                                                 ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#410 , L1_Mu6_HTT200er                                                ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#411 , L1_Mu8_HTT150er                                                ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#412 , L1_EG25er2p1_HTT125er                                          ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#413 , L1_EG27er2p1_HTT200er                                          ,        ,        ,        ,        ,        ,        , Cross       , TOP           ,                                 , Remo
#414 , L1_DoubleJet60er3p0_ETM60                                      ,        ,        ,        ,        ,        ,        , Cross       , HIG           ,                                 , Remo
#415 , L1_QuadJet36er3p0_Tau52                                        ,        ,        ,        ,        ,        ,        , Cross       , HIG           ,                                 , Remo
#416 , L1_ETM75_Jet60_dPhi_Min0p4                                     ,        ,        ,        ,        ,        ,        , Correlation , HIG           ,                                 , Remo
#417 , L1_DoubleMu0_ETM40                                             ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#418 , L1_DoubleMu0_ETM55                                             ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#419 , L1_DoubleMu0_ETM60                                             ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#420 , L1_DoubleMu0_ETM65                                             ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#421 , L1_DoubleMu0_ETM70                                             ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#422 , L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0   ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#423 , L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0         ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#424 , L1_DoubleEG6_HTT255er                                          ,        ,        ,        ,        ,        ,        , Cross       , SUS           ,                                 , Remo
#425 , L1_DoubleMu0er1p4_dEta_Max1p8_OS                               ,        ,        ,        ,        ,        ,        , Correlation , BPH           ,                                 , Remo
#426 , L1_DoubleMu_10_0_dEta_Max1p8                                   ,        ,        ,        ,        ,        ,        , Correlation , BPH           ,                                 , Remo
#427 , L1_Mu6_DoubleEG10                                              ,        ,        ,        ,        ,        ,        , Cross       , SMP           ,                                 , Remo
428  , L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4                          , 0      , 0      , 0      , 0      , 0      , 0      , Correlation ,               ,                                 ,     
429  , L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4                          , 0      , 0      , 0      , 0      , 0      , 0      , Correlation ,               ,                                 ,     
430  , L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4                         , 1      , 1      , 1      , 1      , 1      , 1      , Correlation ,               ,                                 ,     
#431 , L1_SingleEG2_BptxAND                                           ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#432 , L1_SingleJet12_BptxAND                                         ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#433 , L1_ETT53_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           , L1TDPG86                        , Add 
#434 , L1_ETT55_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           ,                                 ,     
#435 , L1_ETT60_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           , L1TDPG86                        , Add 
#436 , L1_ETT68_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           , L1TDPG86                        , Add 
#437 , L1_ETT70_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           ,                                 ,     
#438 , L1_ETT75_BptxAND                                               ,        ,        ,        ,        ,        ,        , Cross       , HIN           ,                                 ,     
#439 , L1_MinimumBiasHF0_AND_BptxAND                                  ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#440 , L1_MinimumBiasHF0_OR_BptxAND                                   ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#441 , L1_Mu10er2p1_ETM30                                             ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#442 , L1_Mu14er2p1_ETM30                                             ,        , 0      , 0      , 0      ,        ,        , Cross       ,               ,                                 , Remo
#450 , L1_AlwaysTrue                                                  ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#451 , L1_NotBptxOR                                                   ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#452 , L1_BptxXOR                                                     ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#453 , L1_ZeroBias_copy                                               ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#454 , L1_BPTX_BeamGas_Ref1_VME                                       ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#455 , L1_BPTX_BeamGas_Ref2_VME                                       ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#456 , L1_BPTX_BeamGas_B1_VME                                         ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#457 , L1_BPTX_BeamGas_B2_VME                                         ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#458 , L1_ZeroBias                                                    ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#459 , L1_BptxPlus                                                    ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#460 , L1_BptxMinus                                                   ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#461 , L1_BptxOR                                                      ,        ,        ,        ,        ,        ,        , Cross       ,               ,                                 ,     
#462 , L1_BPTX_AND_Ref1_VME                                           ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#463 , L1_BPTX_B1NotB2_VME                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#464 , L1_BPTX_B2NotB1_VME                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#465 , L1_BPTX_NotOR_VME                                              ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#466 , L1_BPTX_AND_Ref2_NIM                                           ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#467 , L1_BPTX_B1NotB2_NIM                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#468 , L1_BPTX_B2NotB1_NIM                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#469 , L1_BPTX_NotOR_NIM                                              ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#470 , L1_BPTX_AND_Ref3_VME                                           ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#471 , L1_BPTX_OR_Ref3_VME                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#472 , L1_BPTX_RefAND_VME                                             ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#473 , L1_FirstCollisionInOrbit                                       ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#474 , L1_BPTX_AND_Ref4_VME                                           ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#475 , L1_BPTX_OR_Ref4_VME                                            ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#476 , L1_LastCollisionInTrain                                        ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#477 , L1_FirstCollisionInTrain                                       ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#478 , L1_BPTX_AND_NIM                                                ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
#479 , L1_BPTX_B1_NIM                                                 ,        ,        ,        ,        ,        ,        , External    ,               ,                                 ,     
